id,municipio,municipio_uf,latitude,longitude,uf
3475,RIO BRANCO DO SUL,RIO BRANCO DO SUL - PR,-25.19,-49.31,PR
2253,RIO BRILHANTE,RIO BRILHANTE - MS,-21.8,-54.54,MS
1977,RIO CASCA,RIO CASCA - MG,-20.22,-42.65,MG
3628,RIO CLARO,RIO CLARO - RJ,-22.72,-44.13,RJ
5219,RIO CLARO,RIO CLARO - SP,-22.41,-47.56,SP
3861,RIO CRESPO,RIO CRESPO - RO,-9.7,-62.9,RO
5481,RIO DA CONCEICAO,RIO DA CONCEICAO - TO,-11.4,-46.88,TO
4570,RIO DAS ANTAS,RIO DAS ANTAS - SC,-26.89,-51.07,SC
3629,RIO DAS FLORES,RIO DAS FLORES - RJ,-22.16,-43.58,RJ
3630,RIO DAS OSTRAS,RIO DAS OSTRAS - RJ,-22.52,-41.94,RJ
5220,RIO DAS PEDRAS,RIO DAS PEDRAS - SP,-22.84,-47.6,SP
528,RIO DE CONTAS,RIO DE CONTAS - BA,-13.57,-41.81,BA
3631,RIO DE JANEIRO,RIO DE JANEIRO - RJ,-22.9,-43.2,RJ
529,RIO DO ANTONIO,RIO DO ANTONIO - BA,-14.41,-42.07,BA
4571,RIO DO CAMPO,RIO DO CAMPO - SC,-26.94,-50.14,SC
3772,RIO DO FOGO,RIO DO FOGO - RN,-5.27,-35.38,RN
4572,RIO DO OESTE,RIO DO OESTE - SC,-27.19,-49.79,SC
530,RIO DO PIRES,RIO DO PIRES - BA,-13.12,-42.29,BA
1978,RIO DO PRADO,RIO DO PRADO - MG,-16.6,-40.57,MG
4573,RIO DO SUL,RIO DO SUL - SC,-27.21,-49.64,SC
1979,RIO DOCE,RIO DOCE - MG,-20.24,-42.9,MG
5482,RIO DOS BOIS,RIO DOS BOIS - TO,-9.29,-48.46,TO
4574,RIO DOS CEDROS,RIO DOS CEDROS - SC,-26.73,-49.27,SC
4210,RIO DOS INDIOS,RIO DOS INDIOS - RS,-27.3,-52.84,RS
1980,RIO ESPERA,RIO ESPERA - MG,-20.85,-43.47,MG
2895,RIO FORMOSO,RIO FORMOSO - PE,-8.66,-35.15,PE
4575,RIO FORTUNA,RIO FORTUNA - SC,-28.13,-49.1,SC
4211,RIO GRANDE,RIO GRANDE - RS,-32.03,-52.09,RS
5221,RIO GRANDE DA SERRA,RIO GRANDE DA SERRA - SP,-23.74,-46.39,SP
3115,RIO GRANDE DO PIAUI,RIO GRANDE DO PIAUI - PI,-7.77,-43.14,PI
104,RIO LARGO,RIO LARGO - AL,-9.47,-35.85,AL
1981,RIO MANSO,RIO MANSO - MG,-20.26,-44.3,MG
2494,RIO MARIA,RIO MARIA - PA,-7.31,-50.04,PA
4576,RIO NEGRINHO,RIO NEGRINHO - SC,-26.25,-49.51,SC
2254,RIO NEGRO,RIO NEGRO - MS,-19.44,-54.98,MS
3476,RIO NEGRO,RIO NEGRO - PR,-26.1,-49.79,PR
1982,RIO NOVO,RIO NOVO - MG,-21.45,-43.12,MG
861,RIO NOVO DO SUL,RIO NOVO DO SUL - ES,-20.86,-40.93,ES
1983,RIO PARANAIBA,RIO PARANAIBA - MG,-19.19,-46.24,MG
4212,RIO PARDO,RIO PARDO - RS,-29.99,-52.37,RS
1984,RIO PARDO DE MINAS,RIO PARDO DE MINAS - MG,-15.61,-42.54,MG
1985,RIO PIRACICABA,RIO PIRACICABA - MG,-19.92,-43.17,MG
1986,RIO POMBA,RIO POMBA - MG,-21.27,-43.17,MG
1987,RIO PRETO,RIO PRETO - MG,-22.08,-43.82,MG
172,RIO PRETO DA EVA,RIO PRETO DA EVA - AM,-2.69,-59.7,AM
1071,RIO QUENTE,RIO QUENTE - GO,-17.77,-48.77,GO
531,RIO REAL,RIO REAL - BA,-11.48,-37.93,BA
4577,RIO RUFINO,RIO RUFINO - SC,-27.86,-49.77,SC
5483,RIO SONO,RIO SONO - TO,-9.34,-47.9,TO
2698,RIO TINTO,RIO TINTO - PB,-6.8,-35.08,PB
1072,RIO VERDE,RIO VERDE - GO,-17.79,-50.92,GO
2255,RIO VERDE DE MATO GROSSO,RIO VERDE DE MATO GROSSO - MS,-18.91,-54.84,MS
1988,RIO VERMELHO,RIO VERMELHO - MG,-18.29,-43,MG
5222,RIOLANDIA,RIOLANDIA - SP,-19.99,-49.68,SP
4213,RIOZINHO,RIOZINHO - RS,-29.64,-50.45,RS
4578,RIQUEZA,RIQUEZA - SC,-27.06,-53.32,SC
1989,RITAPOLIS,RITAPOLIS - MG,-21.02,-44.31,MG
5223,RIVERSUL,RIVERSUL - SP,-23.82,-49.42,SP
4214,ROCA SALES,ROCA SALES - RS,-29.28,-51.86,RS
2256,ROCHEDO,ROCHEDO - MS,-19.95,-54.89,MS
1990,ROCHEDO DE MINAS,ROCHEDO DE MINAS - MG,-21.63,-43.02,MG
4579,RODEIO,RODEIO - SC,-26.92,-49.36,SC
4215,RODEIO BONITO,RODEIO BONITO - RS,-27.47,-53.16,RS
1991,RODEIRO,RODEIRO - MG,-21.2,-42.86,MG
532,RODELAS,RODELAS - BA,-8.85,-38.75,BA
3773,RODOLFO FERNANDES,RODOLFO FERNANDES - RN,-5.78,-38.06,RN
17,RODRIGUES ALVES,RODRIGUES ALVES - AC,-7.74,-72.64,AC
3477,ROLANDIA,ROLANDIA - PR,-23.31,-51.36,PR
4216,ROLANTE,ROLANTE - RS,-29.65,-50.57,RS
3862,ROLIM DE MOURA,ROLIM DE MOURA - RO,-11.67,-61.78,RO
1992,ROMARIA,ROMARIA - MG,-18.88,-47.58,MG
4580,ROMELANDIA,ROMELANDIA - SC,-26.67,-53.31,SC
3478,RONCADOR,RONCADOR - PR,-24.6,-52.27,PR
4217,RONDA ALTA,RONDA ALTA - RS,-27.76,-52.8,RS
4218,RONDINHA,RONDINHA - RS,-27.82,-52.91,RS
3479,RONDON,RONDON - PR,-23.41,-52.76,PR
2495,RONDON DO PARA,RONDON DO PARA - PA,-4.77,-48.06,PA
2367,RONDONOPOLIS,RONDONOPOLIS - MT,-16.47,-54.63,MT
4219,ROQUE GONZALES,ROQUE GONZALES - RS,-28.13,-55.02,RS
3885,RORAINOPOLIS,RORAINOPOLIS - RR,0.94,-60.41,RR
5224,ROSANA,ROSANA - SP,-22.58,-53.05,SP
1279,ROSARIO,ROSARIO - MA,-2.93,-44.23,MA
1993,ROSARIO DA LIMEIRA,ROSARIO DA LIMEIRA - MG,-20.97,-42.51,MG
4710,ROSARIO DO CATETE,ROSARIO DO CATETE - SE,-10.69,-37.03,SE
3480,ROSARIO DO IVAI,ROSARIO DO IVAI - PR,-24.27,-51.27,PR
4220,ROSARIO DO SUL,ROSARIO DO SUL - RS,-30.25,-54.91,RS
2368,ROSARIO OESTE,ROSARIO OESTE - MT,-14.83,-56.42,MT
5225,ROSEIRA,ROSEIRA - SP,-22.89,-45.3,SP
105,ROTEIRO,ROTEIRO - AL,-9.83,-35.97,AL
1994,RUBELITA,RUBELITA - MG,-16.4,-42.26,MG
5226,RUBIACEA,RUBIACEA - SP,-21.3,-50.72,SP
1073,RUBIATABA,RUBIATABA - GO,-15.16,-49.8,GO
1995,RUBIM,RUBIM - MG,-16.37,-40.53,MG
5227,RUBINEIA,RUBINEIA - SP,-20.17,-51,SP
2496,RUROPOLIS,RUROPOLIS - PA,-4.09,-54.91,PA
771,RUSSAS,RUSSAS - CE,-4.94,-37.97,CE
533,RUY BARBOSA,RUY BARBOSA - BA,-12.28,-40.49,BA
3774,RUY BARBOSA,RUY BARBOSA - RN,-5.88,-35.93,RN
1996,SABARA,SABARA - MG,-19.88,-43.8,MG
3481,SABAUDIA,SABAUDIA - PR,-23.31,-51.55,PR
5228,SABINO,SABINO - SP,-21.46,-49.57,SP
1997,SABINOPOLIS,SABINOPOLIS - MG,-18.66,-43.08,MG
772,SABOEIRO,SABOEIRO - CE,-6.54,-39.9,CE
1998,SACRAMENTO,SACRAMENTO - MG,-19.86,-47.44,MG
4221,SAGRADA FAMILIA,SAGRADA FAMILIA - RS,-27.7,-53.13,RS
5229,SAGRES,SAGRES - SP,-21.88,-50.95,SP
2896,SAIRE,SAIRE - PE,-8.32,-35.7,PE
4222,SALDANHA MARINHO,SALDANHA MARINHO - RS,-28.39,-53.09,RS
5230,SALES,SALES - SP,-21.34,-49.48,SP
5231,SALES OLIVEIRA,SALES OLIVEIRA - SP,-20.77,-47.83,SP
5232,SALESOPOLIS,SALESOPOLIS - SP,-23.53,-45.84,SP
4581,SALETE,SALETE - SC,-26.98,-50,SC
2699,SALGADINHO,SALGADINHO - PB,-7.1,-36.84,PB
2897,SALGADINHO,SALGADINHO - PE,-7.93,-35.63,PE
4711,SALGADO,SALGADO - SE,-11.03,-37.47,SE
2700,SALGADO DE SAO FELIX,SALGADO DE SAO FELIX - PB,-7.35,-35.44,PB
3482,SALGADO FILHO,SALGADO FILHO - PR,-26.17,-53.36,PR
2898,SALGUEIRO,SALGUEIRO - PE,-8.06,-39.12,PE
1999,SALINAS,SALINAS - MG,-16.17,-42.29,MG
534,SALINAS DA MARGARIDA,SALINAS DA MARGARIDA - BA,-12.87,-38.76,BA
2497,SALINOPOLIS,SALINOPOLIS - PA,-0.62,-47.35,PA
773,SALITRE,SALITRE - CE,-7.28,-40.45,CE
5233,SALMOURAO,SALMOURAO - SP,-21.62,-50.86,SP
2899,SALOA,SALOA - PE,-8.97,-36.68,PE
4582,SALTINHO,SALTINHO - SC,-26.6,-53.05,SC
5234,SALTINHO,SALTINHO - SP,-22.84,-47.67,SP
5235,SALTO,SALTO - SP,-23.2,-47.28,SP
2000,SALTO DA DIVISA,SALTO DA DIVISA - MG,-16,-39.94,MG
5236,SALTO DE PIRAPORA,SALTO DE PIRAPORA - SP,-23.64,-47.57,SP
2369,SALTO DO CEU,SALTO DO CEU - MT,-15.13,-58.12,MT
3483,SALTO DO ITARARE,SALTO DO ITARARE - PR,-23.6,-49.62,PR
4223,SALTO DO JACUI,SALTO DO JACUI - RS,-29.08,-53.21,RS
3484,SALTO DO LONTRA,SALTO DO LONTRA - PR,-25.78,-53.3,PR
5237,SALTO GRANDE,SALTO GRANDE - SP,-22.89,-49.98,SP
4583,SALTO VELOSO,SALTO VELOSO - SC,-26.9,-51.4,SC
535,SALVADOR,SALVADOR - BA,-12.97,-38.51,BA
4224,SALVADOR DAS MISSOES,SALVADOR DAS MISSOES - RS,-28.12,-54.83,RS
4225,SALVADOR DO SUL,SALVADOR DO SUL - RS,-29.43,-51.51,RS
2498,SALVATERRA,SALVATERRA - PA,-0.75,-48.51,PA
1280,SAMBAIBA,SAMBAIBA - MA,-7.14,-45.34,MA
5484,SAMPAIO,SAMPAIO - TO,-5.34,-47.87,TO
4226,SANANDUVA,SANANDUVA - RS,-27.95,-51.8,RS
1074,SANCLERLANDIA,SANCLERLANDIA - GO,-16.19,-50.31,GO
5485,SANDOLANDIA,SANDOLANDIA - TO,-12.53,-49.92,TO
5238,SANDOVALINA,SANDOVALINA - SP,-22.45,-51.76,SP
4584,SANGAO,SANGAO - SC,-28.63,-49.12,SC
2900,SANHARO,SANHARO - PE,-8.36,-36.56,PE
5239,SANTA ADELIA,SANTA ADELIA - SP,-21.24,-48.8,SP
5240,SANTA ALBERTINA,SANTA ALBERTINA - SP,-20.03,-50.72,SP
3485,SANTA AMELIA,SANTA AMELIA - PR,-23.26,-50.42,PR
536,SANTA BARBARA,SANTA BARBARA - BA,-11.95,-38.97,BA
2001,SANTA BARBARA,SANTA BARBARA - MG,-19.95,-43.41,MG
1075,SANTA BARBARA DE GOIAS,SANTA BARBARA DE GOIAS - GO,-16.57,-49.69,GO
2002,SANTA BARBARA DO LESTE,SANTA BARBARA DO LESTE - MG,-19.97,-42.14,MG
2003,SANTA BARBARA DO MONTE VERDE,SANTA BARBARA DO MONTE VERDE - MG,-21.95,-43.7,MG
2499,SANTA BARBARA DO PARA,SANTA BARBARA DO PARA - PA,-1.22,-48.29,PA
4227,SANTA BARBARA DO SUL,SANTA BARBARA DO SUL - RS,-28.35,-53.24,RS
2004,SANTA BARBARA DO TUGURIO,SANTA BARBARA DO TUGURIO - MG,-21.24,-43.55,MG
5241,SANTA BARBARA D'OESTE,SANTA BARBARA D'OESTE - SP,-22.75,-47.41,SP
5242,SANTA BRANCA,SANTA BRANCA - SP,-23.39,-45.88,SP
537,SANTA BRIGIDA,SANTA BRIGIDA - BA,-9.73,-38.12,BA
2370,SANTA CARMEM,SANTA CARMEM - MT,-11.91,-55.22,MT
4585,SANTA CECILIA,SANTA CECILIA - SC,-26.96,-50.42,SC
2701,SANTA CECILIA DE UMBUZEIRO,SANTA CECILIA DE UMBUZEIRO - PB,-7.73,-35.87,PB
3486,SANTA CECILIA DO PAVAO,SANTA CECILIA DO PAVAO - PR,-23.51,-50.78,PR
4228,SANTA CLARA DO SUL,SANTA CLARA DO SUL - RS,-29.46,-52.08,RS
5243,SANTA CLARA D'OESTE,SANTA CLARA D'OESTE - SP,-20.08,-50.95,SP
2702,SANTA CRUZ,SANTA CRUZ - PB,-6.53,-38.06,PB
2901,SANTA CRUZ,SANTA CRUZ - PE,-8.24,-40.33,PE
3775,SANTA CRUZ,SANTA CRUZ - RN,-6.22,-36.02,RN
538,SANTA CRUZ CABRALIA,SANTA CRUZ CABRALIA - BA,-16.27,-39.02,BA
2902,SANTA CRUZ DA BAIXA VERDE,SANTA CRUZ DA BAIXA VERDE - PE,-7.82,-38.15,PE
5244,SANTA CRUZ DA CONCEICAO,SANTA CRUZ DA CONCEICAO - SP,-22.14,-47.45,SP
5245,SANTA CRUZ DA ESPERANCA,SANTA CRUZ DA ESPERANCA - SP,-21.29,-47.43,SP
539,SANTA CRUZ DA VITORIA,SANTA CRUZ DA VITORIA - BA,-14.96,-39.81,BA
5246,SANTA CRUZ DAS PALMEIRAS,SANTA CRUZ DAS PALMEIRAS - SP,-21.82,-47.24,SP
1076,SANTA CRUZ DE GOIAS,SANTA CRUZ DE GOIAS - GO,-17.31,-48.48,GO
2005,SANTA CRUZ DE MINAS,SANTA CRUZ DE MINAS - MG,-21.12,-44.22,MG
3487,SANTA CRUZ DE MONTE CASTELO,SANTA CRUZ DE MONTE CASTELO - PR,-22.95,-53.29,PR
2006,SANTA CRUZ DE SALINAS,SANTA CRUZ DE SALINAS - MG,-16.09,-41.74,MG
2500,SANTA CRUZ DO ARARI,SANTA CRUZ DO ARARI - PA,-0.66,-49.17,PA
2903,SANTA CRUZ DO CAPIBARIBE,SANTA CRUZ DO CAPIBARIBE - PE,-7.95,-36.2,PE
2007,SANTA CRUZ DO ESCALVADO,SANTA CRUZ DO ESCALVADO - MG,-20.23,-42.81,MG
3116,SANTA CRUZ DO PIAUI,SANTA CRUZ DO PIAUI - PI,-7.18,-41.76,PI
5247,SANTA CRUZ DO RIO PARDO,SANTA CRUZ DO RIO PARDO - SP,-22.89,-49.63,SP
4229,SANTA CRUZ DO SUL,SANTA CRUZ DO SUL - RS,-29.71,-52.42,RS
3117,SANTA CRUZ DOS MILAGRES,SANTA CRUZ DOS MILAGRES - PI,-5.8,-41.95,PI
2008,SANTA EFIGENIA DE MINAS,SANTA EFIGENIA DE MINAS - MG,-18.82,-42.44,MG
5248,SANTA ERNESTINA,SANTA ERNESTINA - SP,-21.46,-48.39,SP
3488,SANTA FE,SANTA FE - PR,-23.03,-51.8,PR
1077,SANTA FE DE GOIAS,SANTA FE DE GOIAS - GO,-15.76,-51.1,GO
2009,SANTA FE DE MINAS,SANTA FE DE MINAS - MG,-16.69,-45.41,MG
5486,SANTA FE DO ARAGUAIA,SANTA FE DO ARAGUAIA - TO,-7.15,-48.72,TO
5249,SANTA FE DO SUL,SANTA FE DO SUL - SP,-20.21,-50.92,SP
2904,SANTA FILOMENA,SANTA FILOMENA - PE,-8.16,-40.61,PE
3118,SANTA FILOMENA,SANTA FILOMENA - PI,-9.11,-45.92,PI
1281,SANTA FILOMENA DO MARANHAO,SANTA FILOMENA DO MARANHAO - MA,-5.5,-44.56,MA
5250,SANTA GERTRUDES,SANTA GERTRUDES - SP,-22.45,-47.53,SP
1282,SANTA HELENA,SANTA HELENA - MA,-2.23,-45.3,MA
2703,SANTA HELENA,SANTA HELENA - PB,-6.72,-38.63,PB
3489,SANTA HELENA,SANTA HELENA - PR,-24.86,-54.33,PR
4586,SANTA HELENA,SANTA HELENA - SC,-26.93,-53.61,SC
1078,SANTA HELENA DE GOIAS,SANTA HELENA DE GOIAS - GO,-17.81,-50.59,GO
2010,SANTA HELENA DE MINAS,SANTA HELENA DE MINAS - MG,-16.98,-40.68,MG
540,SANTA INES,SANTA INES - BA,-13.29,-39.81,BA
1283,SANTA INES,SANTA INES - MA,-3.66,-45.38,MA
2704,SANTA INES,SANTA INES - PB,-7.62,-38.55,PB
3490,SANTA INES,SANTA INES - PR,-22.63,-51.9,PR
1079,SANTA ISABEL,SANTA ISABEL - GO,-15.29,-49.42,GO
5251,SANTA ISABEL,SANTA ISABEL - SP,-23.31,-46.22,SP
3491,SANTA ISABEL DO IVAI,SANTA ISABEL DO IVAI - PR,-23,-53.19,PR
2501,SANTA ISABEL DO PARA,SANTA ISABEL DO PARA - PA,-1.29,-48.16,PA
173,SANTA ISABEL DO RIO NEGRO,SANTA ISABEL DO RIO NEGRO - AM,-0.41,-65.01,AM
3492,SANTA IZABEL DO OESTE,SANTA IZABEL DO OESTE - PR,-25.82,-53.48,PR
2011,SANTA JULIANA,SANTA JULIANA - MG,-19.3,-47.52,MG
862,SANTA LEOPOLDINA,SANTA LEOPOLDINA - ES,-20.1,-40.53,ES
3493,SANTA LUCIA,SANTA LUCIA - PR,-25.4,-53.56,PR
5252,SANTA LUCIA,SANTA LUCIA - SP,-21.68,-48.08,SP
3119,SANTA LUZ,SANTA LUZ - PI,-8.95,-44.12,PI
541,SANTA LUZIA,SANTA LUZIA - BA,-15.42,-39.33,BA
1284,SANTA LUZIA,SANTA LUZIA - MA,-4.06,-45.69,MA
2012,SANTA LUZIA,SANTA LUZIA - MG,-19.77,-43.85,MG
2705,SANTA LUZIA,SANTA LUZIA - PB,-6.87,-36.91,PB
4712,SANTA LUZIA DO ITANHY,SANTA LUZIA DO ITANHY - SE,-11.35,-37.44,SE
106,SANTA LUZIA DO NORTE,SANTA LUZIA DO NORTE - AL,-9.6,-35.82,AL
2502,SANTA LUZIA DO PARA,SANTA LUZIA DO PARA - PA,-1.51,-46.94,PA
1285,SANTA LUZIA DO PARUA,SANTA LUZIA DO PARUA - MA,-2.62,-45.77,MA
3863,SANTA LUZIA D'OESTE,SANTA LUZIA D'OESTE - RO,-11.87,-61.78,RO
2013,SANTA MARGARIDA,SANTA MARGARIDA - MG,-20.38,-42.25,MG
3776,SANTA MARIA,SANTA MARIA - RN,-5.84,-35.69,RN
4230,SANTA MARIA,SANTA MARIA - RS,-29.68,-53.8,RS
2905,SANTA MARIA DA BOA VISTA,SANTA MARIA DA BOA VISTA - PE,-8.8,-39.82,PE
5253,SANTA MARIA DA SERRA,SANTA MARIA DA SERRA - SP,-22.56,-48.16,SP
542,SANTA MARIA DA VITORIA,SANTA MARIA DA VITORIA - BA,-13.39,-44.19,BA
2503,SANTA MARIA DAS BARREIRAS,SANTA MARIA DAS BARREIRAS - PA,-8.85,-49.72,PA
2014,SANTA MARIA DE ITABIRA,SANTA MARIA DE ITABIRA - MG,-19.44,-43.11,MG
863,SANTA MARIA DE JETIBA,SANTA MARIA DE JETIBA - ES,-20.04,-40.74,ES
2906,SANTA MARIA DO CAMBUCA,SANTA MARIA DO CAMBUCA - PE,-7.84,-35.9,PE
4231,SANTA MARIA DO HERVAL,SANTA MARIA DO HERVAL - RS,-29.49,-50.99,RS
3494,SANTA MARIA DO OESTE,SANTA MARIA DO OESTE - PR,-24.93,-51.86,PR
2504,SANTA MARIA DO PARA,SANTA MARIA DO PARA - PA,-1.35,-47.57,PA
2015,SANTA MARIA DO SALTO,SANTA MARIA DO SALTO - MG,-16.24,-40.14,MG
2016,SANTA MARIA DO SUACUI,SANTA MARIA DO SUACUI - MG,-18.19,-42.41,MG
5487,SANTA MARIA DO TOCANTINS,SANTA MARIA DO TOCANTINS - TO,-8.79,-47.79,TO
3632,SANTA MARIA MADALENA,SANTA MARIA MADALENA - RJ,-21.95,-42,RJ
3495,SANTA MARIANA,SANTA MARIANA - PR,-23.15,-50.51,PR
5254,SANTA MERCEDES,SANTA MERCEDES - SP,-21.35,-51.75,SP
3496,SANTA MONICA,SANTA MONICA - PR,-23.1,-53.1,PR
774,SANTA QUITERIA,SANTA QUITERIA - CE,-4.33,-40.15,CE
1286,SANTA QUITERIA DO MARANHAO,SANTA QUITERIA DO MARANHAO - MA,-3.51,-42.54,MA
1287,SANTA RITA,SANTA RITA - MA,-3.14,-44.32,MA
2706,SANTA RITA,SANTA RITA - PB,-7.11,-34.97,PB
2017,SANTA RITA DE CALDAS,SANTA RITA DE CALDAS - MG,-22.02,-46.33,MG
543,SANTA RITA DE CASSIA,SANTA RITA DE CASSIA - BA,-11,-44.51,BA
2018,SANTA RITA DE IBITIPOCA,SANTA RITA DE IBITIPOCA - MG,-21.56,-43.91,MG
2019,SANTA RITA DE JACUTINGA,SANTA RITA DE JACUTINGA - MG,-22.14,-44.09,MG
2020,SANTA RITA DE MINAS,SANTA RITA DE MINAS - MG,-19.87,-42.13,MG
1080,SANTA RITA DO ARAGUAIA,SANTA RITA DO ARAGUAIA - GO,-17.32,-53.2,GO
2021,SANTA RITA DO ITUETO,SANTA RITA DO ITUETO - MG,-19.36,-41.38,MG
1081,SANTA RITA DO NOVO DESTINO,SANTA RITA DO NOVO DESTINO - GO,-15.13,-49.12,GO
2257,SANTA RITA DO PARDO,SANTA RITA DO PARDO - MS,-21.3,-52.83,MS
5255,SANTA RITA DO PASSA QUATRO,SANTA RITA DO PASSA QUATRO - SP,-21.71,-47.47,SP
2022,SANTA RITA DO SAPUCAI,SANTA RITA DO SAPUCAI - MG,-22.25,-45.7,MG
5488,SANTA RITA DO TOCANTINS,SANTA RITA DO TOCANTINS - TO,-10.86,-48.91,TO
5256,SANTA RITA D'OESTE,SANTA RITA D'OESTE - SP,-20.14,-50.83,SP
4232,SANTA ROSA,SANTA ROSA - RS,-27.87,-54.48,RS
2023,SANTA ROSA DA SERRA,SANTA ROSA DA SERRA - MG,-19.53,-45.96,MG
1082,SANTA ROSA DE GOIAS,SANTA ROSA DE GOIAS - GO,-16.08,-49.49,GO
4587,SANTA ROSA DE LIMA,SANTA ROSA DE LIMA - SC,-28.03,-49.12,SC
4713,SANTA ROSA DE LIMA,SANTA ROSA DE LIMA - SE,-10.64,-37.19,SE
5257,SANTA ROSA DE VITERBO,SANTA ROSA DE VITERBO - SP,-21.47,-47.36,SP
3120,SANTA ROSA DO PIAUI,SANTA ROSA DO PIAUI - PI,-6.79,-42.28,PI
18,SANTA ROSA DO PURUS,SANTA ROSA DO PURUS - AC,-9.43,-70.49,AC
4588,SANTA ROSA DO SUL,SANTA ROSA DO SUL - SC,-29.13,-49.7,SC
5489,SANTA ROSA DO TOCANTINS,SANTA ROSA DO TOCANTINS - TO,-11.44,-48.12,TO
5258,SANTA SALETE,SANTA SALETE - SP,-20.24,-50.68,SP
864,SANTA TERESA,SANTA TERESA - ES,-19.93,-40.6,ES
544,SANTA TERESINHA,SANTA TERESINHA - BA,-12.77,-39.52,BA
2707,SANTA TERESINHA,SANTA TERESINHA - PB,-7.11,-37.45,PB
4233,SANTA TEREZA,SANTA TEREZA - RS,-29.16,-51.73,RS
1083,SANTA TEREZA DE GOIAS,SANTA TEREZA DE GOIAS - GO,-13.71,-49.01,GO
3497,SANTA TEREZA DO OESTE,SANTA TEREZA DO OESTE - PR,-25.05,-53.63,PR
5490,SANTA TEREZA DO TOCANTINS,SANTA TEREZA DO TOCANTINS - TO,-10.28,-47.8,TO
2371,SANTA TEREZINHA,SANTA TEREZINHA - MT,-10.47,-50.5,MT
2907,SANTA TEREZINHA,SANTA TEREZINHA - PE,-7.37,-37.48,PE
4589,SANTA TEREZINHA,SANTA TEREZINHA - SC,-26.77,-50,SC
1084,SANTA TEREZINHA DE GOIAS,SANTA TEREZINHA DE GOIAS - GO,-14.43,-49.7,GO
3498,SANTA TEREZINHA DE ITAIPU,SANTA TEREZINHA DE ITAIPU - PR,-25.36,-54.48,PR
4590,SANTA TEREZINHA DO PROGRESSO,SANTA TEREZINHA DO PROGRESSO - SC,-26.61,-53.2,SC
5491,SANTA TEREZINHA DO TOCANTINS,SANTA TEREZINHA DO TOCANTINS - TO,-6.43,-47.67,TO
2024,SANTA VITORIA,SANTA VITORIA - MG,-18.83,-50.12,MG
4234,SANTA VITORIA DO PALMAR,SANTA VITORIA DO PALMAR - RS,-33.51,-53.36,RS
545,SANTALUZ,SANTALUZ - BA,-11.25,-39.37,BA
198,SANTANA,SANTANA - AP,-0.05,-51.18,AP
546,SANTANA,SANTANA - BA,-12.98,-44.05,BA
4235,SANTANA DA BOA VISTA,SANTANA DA BOA VISTA - RS,-30.87,-53.11,RS
5259,SANTANA DA PONTE PENSA,SANTANA DA PONTE PENSA - SP,-20.25,-50.79,SP
2025,SANTANA DA VARGEM,SANTANA DA VARGEM - MG,-21.24,-45.5,MG
2026,SANTANA DE CATAGUASES,SANTANA DE CATAGUASES - MG,-21.28,-42.55,MG
2708,SANTANA DE MANGUEIRA,SANTANA DE MANGUEIRA - PB,-7.55,-38.33,PB
5260,SANTANA DE PARNAIBA,SANTANA DE PARNAIBA - SP,-23.44,-46.91,SP
2027,SANTANA DE PIRAPAMA,SANTANA DE PIRAPAMA - MG,-19,-44.04,MG
775,SANTANA DO ACARAU,SANTANA DO ACARAU - CE,-3.46,-40.21,CE
2505,SANTANA DO ARAGUAIA,SANTANA DO ARAGUAIA - PA,-9.5,-50.62,PA
776,SANTANA DO CARIRI,SANTANA DO CARIRI - CE,-7.18,-39.73,CE
2028,SANTANA DO DESERTO,SANTANA DO DESERTO - MG,-21.95,-43.16,MG
2029,SANTANA DO GARAMBEU,SANTANA DO GARAMBEU - MG,-21.6,-44.1,MG
107,SANTANA DO IPANEMA,SANTANA DO IPANEMA - AL,-9.37,-37.24,AL
3499,SANTANA DO ITARARE,SANTANA DO ITARARE - PR,-23.75,-49.62,PR
2030,SANTANA DO JACARE,SANTANA DO JACARE - MG,-20.89,-45.13,MG
4236,SANTANA DO LIVRAMENTO,SANTANA DO LIVRAMENTO - RS,-30.89,-55.53,RS
2031,SANTANA DO MANHUACU,SANTANA DO MANHUACU - MG,-20.1,-41.92,MG
1288,SANTANA DO MARANHAO,SANTANA DO MARANHAO - MA,-3.11,-42.41,MA
3777,SANTANA DO MATOS,SANTANA DO MATOS - RN,-5.95,-36.65,RN
108,SANTANA DO MUNDAU,SANTANA DO MUNDAU - AL,-9.16,-36.22,AL
2032,SANTANA DO PARAISO,SANTANA DO PARAISO - MG,-19.36,-42.56,MG
3121,SANTANA DO PIAUI,SANTANA DO PIAUI - PI,-6.94,-41.51,PI
2033,SANTANA DO RIACHO,SANTANA DO RIACHO - MG,-19.16,-43.71,MG
4714,SANTANA DO SAO FRANCISCO,SANTANA DO SAO FRANCISCO - SE,-10.29,-36.6,SE
3778,SANTANA DO SERIDO,SANTANA DO SERIDO - RN,-6.77,-36.73,RN
2709,SANTANA DOS GARROTES,SANTANA DOS GARROTES - PB,-7.38,-37.98,PB
2034,SANTANA DOS MONTES,SANTANA DOS MONTES - MG,-20.78,-43.69,MG
547,SANTANOPOLIS,SANTANOPOLIS - BA,-12.01,-38.86,BA
2506,SANTAREM,SANTAREM - PA,-2.44,-54.7,PA
2710,SANTAREM,SANTAREM - PB,-6.49,-38.47,PB
2507,SANTAREM NOVO,SANTAREM NOVO - PA,-0.92,-47.39,PA
4237,SANTIAGO,SANTIAGO - RS,-29.19,-54.86,RS
